timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
550837688,1627049531199876,11010053,490787467,22543518,106113,152176,0.21400002,0.46695533,1.0500001,1.3340001,0.81,0.91999996,95,3,0.07,0.017,-0.068,-0.79,0.4881654,0,nan,0.0,1482,3,0,1,15
551037711,1627049531399876,11010053,490787465,22543522,106177,152240,0.201,0.4669595,1.0480001,1.33,0.81,0.91999996,95,3,0.082,-0.07300001,-0.039,-0.73300004,0.4881654,0,nan,0.0,1482,3,0,1,15
551236474,1627049531599876,11010053,490787466,22543524,106280,152343,0.21300001,0.46696404,1.046,1.3260001,0.81,0.91999996,95,3,0.056,0.006,-0.055000003,-0.75900006,0.4881654,0,nan,0.0,1482,3,0,1,15
551437299,1627049531799876,11010053,490787466,22543522,106422,152485,0.208,0.46696877,1.044,1.3210001,0.81,0.91999996,95,3,0.12900001,-0.034,-0.125,-0.781,0.4881654,0,nan,0.0,1482,3,0,1,15
551642433,1627049531999877,11010053,490787465,22543521,106519,152582,0.201,0.46697295,1.041,1.3160001,0.81,0.91999996,95,3,0.117000006,-0.055000003,-0.10300001,-0.711,0.4881654,0,nan,0.0,1482,3,0,1,15
551836712,1627049532199876,11010053,490787466,22543522,106627,152690,0.20400001,0.46697748,1.039,1.3110001,0.81,0.91999996,95,3,0.135,-0.031000001,-0.132,-0.757,0.4881654,0,nan,0.0,1482,3,0,1,15
552037565,1627049532399876,11010053,490787464,22543522,106709,152772,0.19800001,0.46698222,1.0380001,1.307,0.81,0.91999996,95,3,0.20600002,-0.117000006,-0.16900001,-0.77400005,0.4881654,0,nan,0.0,1482,3,0,1,15
552231597,1627049532599876,11010053,490787465,22543526,106764,152827,0.21300001,0.4669864,1.0370001,1.304,0.81,0.91999996,95,3,0.081,0.009000001,-0.080000006,-0.72200006,0.4881654,0,nan,0.0,1482,3,0,1,15
552438210,1627049532799876,11010053,490787466,22543528,106851,152914,0.2,0.46699092,1.0350001,1.299,0.82,0.95,95,3,0.201,-0.11000001,-0.16800001,-0.75000006,0.4881654,0,nan,0.0,1482,3,0,1,14
552640905,1627049532999877,11010053,490787466,22543531,106888,152950,0.19700001,0.46699512,1.0320001,1.294,0.81,0.91999996,95,3,0.201,-0.081,-0.18400002,-0.65900004,0.4881654,0,nan,0.0,1482,3,0,1,15
552835777,1627049533199876,11010053,490787466,22543530,106982,153045,0.20300001,0.4669993,1.029,1.2900001,0.81,0.91999996,95,3,0.171,-0.053000003,-0.163,-0.711,0.4881654,0,nan,0.0,1482,3,0,1,15
553038676,1627049533399876,11010053,490787465,22543530,107080,153143,0.19600001,0.46700367,1.028,1.286,0.81,0.91999996,95,3,0.163,-0.113000005,-0.117000006,-0.71500003,0.4881654,0,nan,0.0,1482,3,0,1,15
553233459,1627049533599876,11010053,490787464,22543528,107186,153249,0.20700002,0.4670082,1.026,1.2830001,0.81,0.91999996,95,3,0.17400001,-0.035,-0.17,-0.749,0.4881654,0,nan,0.0,1482,3,0,1,15
553434442,1627049533799876,11010053,490787464,22543528,107243,153306,0.208,0.4670124,1.0250001,1.281,0.81,0.91999996,95,3,0.17400001,-0.048,-0.16800001,-0.70100003,0.4881654,0,nan,0.0,1482,3,0,1,15
553639135,1627049533999878,11010053,490787464,22543531,107290,153353,0.20500001,0.4670164,1.0250001,1.2780001,0.81,0.91999996,95,3,0.102000006,-0.040000003,-0.094000004,-0.67300004,0.4881654,0,nan,0.0,1482,3,0,1,15
553834567,1627049534199877,11010053,490787462,22543532,107321,153384,0.20500001,0.46702027,1.0250001,1.276,0.81,0.91999996,95,3,0.14,-0.069000006,-0.12200001,-0.63000005,0.4881654,0,nan,0.0,1482,3,0,1,15
554033436,1627049534399877,11010053,490787460,22543533,107375,153438,0.202,0.46702373,1.024,1.273,0.81,0.91999996,95,3,0.123,-0.08400001,-0.09,-0.595,0.4881654,0,nan,0.0,1482,3,0,1,15
554239361,1627049534599877,11010053,490787459,22543533,107411,153474,0.20600002,0.4670265,1.024,1.271,0.81,0.91999996,95,3,0.126,-0.043,-0.11800001,-0.47500002,0.4881654,0,nan,0.0,1482,3,0,1,15
554438048,1627049534799877,11010053,490787459,22543535,107438,153501,0.21000001,0.46702883,1.023,1.269,0.81,0.91999996,95,3,0.036000002,-0.003,-0.036000002,-0.38500002,0.4881654,0,nan,0.0,1482,3,0,1,15
554636472,1627049534999878,11010053,490787458,22543535,107451,153514,0.19000001,0.4670311,1.0200001,1.2650001,0.81,0.91999996,95,3,0.136,-0.063,-0.12100001,-0.34800002,0.4881654,0,nan,0.0,1482,3,0,1,15
554836293,1627049535199877,11010053,490787460,22543534,107522,153585,0.20500001,0.46703368,1.019,1.261,0.81,0.91999996,95,3,0.105000004,-0.027,-0.102000006,-0.418,0.4881654,0,nan,0.0,1482,3,0,1,15
555036611,1627049535399877,11010053,490787457,22543534,107485,153548,0.18800001,0.46703506,1.018,1.2590001,0.81,0.91999996,95,3,0.093,-0.055000003,-0.075,-0.23900001,0.4881654,0,nan,0.0,1482,3,0,1,15
