timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
30054107,1628250991600003,490787103,22544350,98681,144744,0.18800001,0.75040764,0.90200007,1.3280001,0.71999997,1.0799999,96,4,0.020000001,-0.014,0.014,-0.031000001,1.5615778,0,nan,0.0,3,0,1,15,0
30261356,1628250991800003,490787107,22544347,98627,144690,0.19700001,0.75040835,0.897,1.315,0.75,1.0799999,97,3,0.024,-0.023000002,-0.006,-0.002,1.5615778,0,nan,0.0,3,0,1,14,0
30465446,1628250992000004,490787112,22544346,98606,144669,0.19500001,0.75040895,0.89000005,1.302,0.75,1.0799999,97,3,0.019000001,0.018000001,0.006,0.013,1.5615778,0,nan,0.0,3,0,1,14,0
30662420,1628250992200004,490787118,22544341,98536,144599,0.21100001,0.7504099,0.88600004,1.291,0.75,1.0799999,97,3,0.009000001,0.008,0.004,-0.014,1.5615778,0,nan,0.0,3,0,1,14,0
30855516,1628250992400004,490787122,22544338,98482,144545,0.208,0.7504106,0.882,1.281,0.78,1.0799999,97,3,0.025,-0.025,-0.004,-0.031000001,1.5615778,0,nan,0.0,3,0,1,13,0
31052435,1628250992600004,490787127,22544334,98425,144488,0.20700002,0.7504112,0.88000005,1.273,0.78,1.0799999,97,3,0.010000001,0.0,0.010000001,-0.058000002,1.5615778,0,nan,0.0,3,0,1,13,0
31253431,1628250992800004,490787132,22544331,98375,144438,0.22000001,0.7504119,0.87900007,1.268,0.78,1.0799999,97,4,0.009000001,0.008,-0.004,-0.046000004,1.5615778,0,nan,0.0,3,0,1,13,0
31452065,1628250993000004,490787136,22544326,98336,144399,0.21400002,0.7504129,0.87700003,1.261,0.75,1.0799999,97,4,0.041,0.008,-0.040000003,-0.062000003,1.5615778,0,nan,0.0,3,0,1,14,0
31657707,1628250993200004,490787142,22544320,98272,144335,0.22700001,0.7504136,0.87600005,1.2550001,0.75,1.0799999,97,4,0.068,0.066,-0.019000001,-0.038000003,1.5615778,0,nan,0.0,3,0,1,14,0
31856763,1628250993400004,490787147,22544314,98186,144249,0.22500001,0.75041443,0.87500006,1.248,0.75,1.0799999,97,4,0.003,0.001,0.003,-0.036000002,1.5615778,0,nan,0.0,3,0,1,14,0
32059246,1628250993600004,490787151,22544309,98153,144215,0.21900001,0.75041527,0.873,1.243,0.75,1.0799999,97,4,0.021000002,-0.012,-0.018000001,-0.069000006,1.5615778,0,nan,0.0,3,0,1,14,0
32259816,1628250993800004,490787156,22544305,98123,144186,0.21100001,0.750416,0.87100005,1.238,0.75,1.0799999,97,6,0.009000001,-0.006,-0.007,-0.011000001,1.5615778,0,nan,0.0,3,0,1,14,0
32457752,1628250994000004,490787160,22544302,98111,144174,0.21300001,0.7504169,0.869,1.2320001,0.75,1.0799999,97,6,0.022000002,0.003,-0.021000002,-0.020000001,1.5615778,0,nan,0.0,3,0,1,14,0
32658145,1628250994200004,490787163,22544301,98151,144214,0.22600001,0.75041753,0.86800003,1.2290001,0.75,1.0799999,97,6,0.015000001,0.015000001,0.003,-0.049000002,1.5615778,0,nan,0.0,3,0,1,14,0
32856463,1628250994400004,490787167,22544300,98125,144188,0.223,0.7504184,0.86700004,1.2240001,0.75,1.0799999,97,6,0.044000003,0.040000003,0.017,-0.017,1.5615778,0,nan,0.0,3,0,1,14,0
33059482,1628250994600004,490787169,22544295,98111,144174,0.21800001,0.75041926,0.86600006,1.22,0.75,1.0799999,97,6,0.102000006,-0.024,-0.1,-0.004,1.5615778,0,nan,0.0,3,0,1,14,0
33264462,1628250994800004,490787170,22544296,98116,144179,0.20600002,0.75042,0.86600006,1.217,0.75,1.0799999,97,22,0.037,-0.026,0.026,-0.051000003,1.5615778,0,nan,0.0,3,0,1,14,0
33458444,1628250995000004,490787172,22544297,98102,144165,0.22000001,0.7504207,0.86500007,1.213,0.75,1.0799999,97,22,0.018000001,0.0050000004,0.017,-0.041,1.5615778,0,nan,0.0,3,0,1,14,0
33656525,1628250995200004,490787173,22544297,98117,144180,0.209,0.7504215,0.864,1.2110001,0.75,1.0799999,97,22,0.014,-0.011000001,0.009000001,-0.023000002,1.5615778,0,nan,0.0,3,0,1,14,0
33856307,1628250995400004,490787175,22544297,98120,144183,0.21200001,0.75042224,0.864,1.21,0.75,1.0799999,97,22,0.010000001,0.010000001,-0.002,-0.002,1.5615778,0,nan,0.0,3,0,1,14,0
34055155,1628250995600004,490787176,22544297,98103,144166,0.19500001,0.75042295,0.86300004,1.2060001,0.75,1.0799999,97,22,0.027,-0.025,0.012,-0.007,1.5615778,0,nan,0.0,3,0,1,14,0
34257562,1628250995800004,490787179,22544294,98107,144170,0.192,0.75042367,0.86100006,1.2,0.75,1.0799999,97,4,0.061000004,0.022000002,-0.057000004,-0.051000003,1.5615778,0,nan,0.0,3,0,1,14,0
34458972,1628250996000005,490787180,22544295,98116,144179,0.19700001,0.7504244,0.86,1.1980001,0.75,1.0799999,97,4,0.043,-0.022000002,0.037,-0.025,1.5615778,0,nan,0.0,3,0,1,14,0
34657248,1628250996200005,490787182,22544292,98080,144143,0.17500001,0.75042504,0.859,1.195,0.71999997,1.0799999,97,4,0.051000003,0.016,-0.049000002,-0.0050000004,1.5615778,0,nan,0.0,3,0,1,15,0
34858204,1628250996400005,490787185,22544289,98074,144137,0.215,0.75042593,0.85800004,1.1910001,0.71999997,1.0799999,97,4,0.043,0.042000003,-0.010000001,-0.024,1.5615778,0,nan,0.0,3,0,1,15,0
35059587,1628250996600005,490787187,22544285,98104,144167,0.19900002,0.75042665,0.85600007,1.1860001,0.71999997,1.0799999,97,4,0.036000002,-0.003,-0.036000002,-0.057000004,1.5615778,0,nan,0.0,3,0,1,15,0
35254673,1628250996800005,490787191,22544281,98104,144167,0.19700001,0.7504273,0.85300004,1.1810001,0.71999997,1.0799999,97,5,0.081,0.072000004,-0.038000003,0.011000001,1.5615778,0,nan,0.0,3,0,1,15,0
35455441,1628250997000005,490787194,22544278,98146,144209,0.192,0.750428,0.84900004,1.176,0.71999997,1.0799999,97,5,0.022000002,-0.022000002,0.001,-0.007,1.5615778,0,nan,0.0,3,0,1,15,0
