timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
48525557,4294967295,12,19,8,0,55,1583,3045,2066,1667,1265,1093,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48535631,4294967295,14,14,8,0,55,1171,3069,2066,1670,1271,1090,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48545556,4294967295,28,0,8,18,54,1634,3064,2065,1663,1316,1082,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48555649,4294967295,12,5,10,0,54,1452,3062,2064,1688,1275,1089,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48565610,4294967295,38,2,26,11,55,1538,3063,2065,1666,1278,1093,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48575416,4294967295,9,5,7,0,55,1514,3047,2065,1661,1294,1093,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48585420,4294967295,31,3,7,14,54,1529,3051,2065,1677,1274,1082,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48595416,4294967295,29,14,7,0,54,1535,3035,2066,1675,1258,1090,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48605417,4294967295,37,2,22,18,55,1582,3044,2065,1669,1268,1098,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48615428,4294967295,15,14,6,0,54,1539,3036,2065,1659,1305,1092,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48625416,4294967295,26,1,27,2,54,1446,3059,2065,1681,1268,1097,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48635419,4294967295,7,0,5,0,54,1550,3044,2065,1674,1264,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48645416,4294967295,10,0,4,22,54,1399,3046,2064,1660,1306,1085,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48655416,4294967295,18,7,7,0,54,1538,3044,2064,1674,1269,1090,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48665416,4294967295,18,1,9,18,54,1107,2998,2064,1660,1306,1065,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48675506,4294967295,30,1,11,16,53,1545,3009,2066,1684,1270,1079,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48685468,4294967295,17,10,26,0,55,1529,3075,2064,1665,1258,1082,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48695452,4294967295,13,2,7,17,54,1559,3077,2064,1660,1309,1081,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48705422,4294967295,37,2,6,0,55,1552,3047,2065,1685,1269,1085,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48715418,4294967295,33,1,28,0,54,1471,3061,2064,1663,1321,1086,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48725419,4294967295,23,4,5,0,54,1582,3055,2066,1679,1266,1098,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48735416,4294967295,13,0,28,0,54,1511,3045,2064,1671,1287,1092,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48745418,4294967295,31,4,24,0,55,1593,3053,2065,1673,1243,1083,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48755437,4294967295,17,6,10,0,54,1098,3062,2065,1666,1257,1075,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48765417,4294967295,36,0,6,2,55,1523,3063,2065,1658,1294,1068,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48775416,4294967295,9,21,8,10,55,1234,3041,2065,1679,1282,1057,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48785416,4294967295,14,0,8,12,54,1534,3038,2065,1673,1247,1061,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48795416,4294967295,14,14,2,2,54,1533,3059,2062,1667,1269,1080,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48805425,4294967295,9,10,7,18,55,1591,3041,2065,1657,1299,1081,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48815417,4294967295,13,3,25,17,54,1558,3060,2065,1675,1272,1091,1005,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48825416,4294967295,15,12,7,16,55,1552,3047,2065,1665,1253,1084,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48835416,4294967295,32,16,24,2,54,1533,3058,2064,1669,1269,1101,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48845417,4294967295,10,4,8,3,55,1541,3046,2067,1660,1299,1083,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48855416,4294967295,25,4,2,27,54,1608,3046,2064,1684,1275,1103,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48865416,4294967295,15,8,8,1,55,1586,3060,2065,1671,1272,1104,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48875416,4294967295,22,3,25,0,55,1551,3058,2065,1667,1262,1104,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48885416,4294967295,13,14,22,0,55,1406,3062,2064,1666,1261,1095,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48895416,4294967295,14,9,2,3,54,1531,3011,2064,1663,1306,1096,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48905417,4294967295,18,11,4,0,53,1214,3007,2064,1671,1265,1073,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48915419,4294967295,24,4,9,16,54,1554,3016,2064,1675,1266,1081,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48925417,4294967295,0,8,27,0,56,1414,3051,2064,1661,1315,1079,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48935416,4294967295,15,8,1,18,55,1552,3076,2067,1682,1283,1085,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48945416,4294967295,18,2,26,0,55,1525,3060,2065,1668,1244,1081,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48955529,4294967295,12,14,6,0,55,1576,3054,2066,1666,1261,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48965487,4294967295,17,2,26,0,56,1549,3067,2064,1657,1299,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48975449,4294967295,17,1,5,0,55,1532,3046,2065,1672,1258,1073,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48985416,4294967295,14,0,6,2,55,1531,3058,2065,1672,1258,1083,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48995416,4294967295,28,2,25,5,55,1546,3073,2064,1658,1302,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49005416,4294967295,24,6,5,0,55,1529,3049,2065,1673,1248,1076,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49015419,4294967295,17,0,25,18,54,1438,3046,2066,1671,1280,1075,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49025416,4294967295,14,1,6,18,54,1552,3058,2065,1670,1244,1074,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49035416,4294967295,10,3,24,4,54,1500,3061,2066,1669,1271,1075,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49045416,4294967295,8,14,7,0,54,1578,3050,2066,1660,1291,1067,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49055416,4294967295,14,5,5,2,55,1573,3059,2066,1683,1280,1073,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49065417,4294967295,24,2,7,20,54,1635,3052,2065,1671,1247,1084,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49075417,4294967295,38,15,6,16,55,1450,3043,2065,1668,1272,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49085417,4294967295,14,6,6,0,55,1564,3078,2064,1666,1254,1086,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49095417,4294967295,12,2,6,0,55,1426,3062,2064,1664,1268,1090,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
49105421,4294967295,16,13,19,0,56,1530,3059,2064,1662,1300,1087,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
