timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
24797381,1629799625799702,11010053,490787422,22544325,89835,135898,0.264,2.5709794,1.0430001,1.491,0.78,1.37,110,10,0.022000002,0.022000002,-0.004,-0.023000002,0.0,0,nan,0.0,1482,3,0,1,14
25001534,1629799625999703,11010053,490787423,22544324,89896,135959,0.22700001,2.5709794,1.0430001,1.4900001,0.78,1.37,110,10,0.034,-0.034,-0.004,-0.0050000004,0.0,0,nan,0.0,1482,3,0,1,14
25199857,1629799626199702,11010053,490787426,22544324,89984,136047,0.263,2.5709798,1.0430001,1.4900001,0.78,1.37,110,9,0.032,0.032,0.0050000004,-0.022000002,0.0,0,nan,0.0,1482,3,0,1,14
25400196,1629799626399702,11010053,490787430,22544323,90075,136138,0.26700002,2.5709803,1.0430001,1.488,0.78,1.37,110,9,0.012,0.011000001,0.0050000004,-0.027,0.0,0,nan,0.0,1482,3,0,1,14
25598587,1629799626599702,11010053,490787433,22544322,90158,136221,0.264,2.5709803,1.0430001,1.488,0.78,1.37,110,9,0.036000002,0.036000002,-0.004,-0.032,0.0,0,nan,0.0,1482,3,0,1,14
25798693,1629799626799702,11010053,490787436,22544322,90245,136307,0.268,2.5709805,1.044,1.4870001,0.78,1.37,110,9,0.013,0.012,0.003,-0.027,0.0,0,nan,0.0,1482,3,0,1,14
25998127,1629799626999704,11010053,490787438,22544321,90329,136392,0.23500001,2.5709808,1.044,1.4860001,0.78,1.37,110,9,0.010000001,-0.006,-0.008,-0.048,0.0,0,nan,0.0,1482,3,0,1,14
26197157,1629799627199703,11010053,490787441,22544320,90405,136468,0.266,2.5709808,1.044,1.485,0.78,1.37,110,8,0.059000004,0.059000004,0.001,-0.052,0.0,0,nan,0.0,1482,3,0,1,14
26398434,1629799627399703,11010053,490787444,22544319,90484,136547,0.266,2.5709813,1.044,1.4840001,0.84999996,1.53,110,8,0.023000002,0.022000002,0.008,-0.060000002,0.0,0,nan,0.0,1482,3,0,1,13
26599421,1629799627599703,11010053,490787445,22544318,90553,136616,0.266,2.5709817,1.0450001,1.483,0.84999996,1.53,110,8,0.024,0.021000002,0.011000001,-0.058000002,0.0,0,nan,0.0,1482,3,0,1,13
26798117,1629799627799703,11010053,490787446,22544318,90613,136675,0.266,2.5709817,1.0450001,1.483,0.77,1.5,110,8,0.019000001,0.017,0.007,-0.047000002,0.0,0,nan,0.0,1482,3,0,1,14
26998651,1629799627999704,11010053,490787448,22544317,90681,136744,0.272,2.570982,1.046,1.4820001,0.77,1.5,110,8,0.053000003,0.053000003,0.003,-0.060000002,0.0,0,nan,0.0,1482,3,0,1,14
27201173,1629799628199703,11010053,490787449,22544316,90736,136799,0.264,2.5709822,1.0450001,1.48,0.71999997,1.37,109,9,0.021000002,0.020000001,0.006,-0.047000002,0.0,0,nan,0.0,1482,3,0,1,15
27399144,1629799628399703,11010053,490787450,22544316,90804,136867,0.257,2.5709827,1.0450001,1.4790001,0.71999997,1.37,109,9,0.041,0.041,-0.004,-0.040000003,0.0,0,nan,0.0,1482,3,0,1,15
27594027,1629799628599703,11010053,490787451,22544316,90872,136935,0.259,2.5709827,1.044,1.4770001,0.71999997,1.37,109,9,0.023000002,0.023000002,0.0050000004,-0.047000002,0.0,0,nan,0.0,1482,3,0,1,15
27799073,1629799628799703,11010053,490787451,22544316,90929,136992,0.25800002,2.5709832,1.044,1.475,0.71999997,1.37,109,9,0.032,0.031000001,0.004,-0.05,0.0,0,nan,0.0,1482,3,0,1,15
27993424,1629799628999704,11010053,490787452,22544316,91016,137079,0.256,2.5709834,1.0430001,1.4720001,0.71999997,1.37,109,9,0.023000002,0.021000002,0.010000001,-0.05,0.0,0,nan,0.0,1482,3,0,1,15
28199484,1629799629199703,11010053,490787452,22544317,91090,137153,0.24300002,2.5709834,1.042,1.4690001,0.71999997,1.37,109,10,0.020000001,0.017,-0.010000001,-0.037,0.0,0,nan,0.0,1482,3,0,1,15
28394868,1629799629399703,11010053,490787452,22544318,91180,137243,0.246,2.5709836,1.042,1.4670001,0.71999997,1.37,109,10,0.031000001,0.016,0.026,-0.060000002,0.0,0,nan,0.0,1482,3,0,1,15
28594343,1629799629599703,11010053,490787452,22544319,91256,137319,0.24900001,2.570984,1.041,1.4640001,0.71999997,1.37,109,10,0.055000003,0.055000003,-0.001,-0.046000004,0.0,0,nan,0.0,1482,3,0,1,15
28791507,1629799629799703,11010053,490787452,22544321,91352,137415,0.252,2.570984,1.0400001,1.4610001,0.71999997,1.37,109,10,0.020000001,0.019000001,0.007,-0.060000002,0.0,0,nan,0.0,1482,3,0,1,15
29000049,1629799629999704,11010053,490787452,22544322,91423,137486,0.21400002,2.5709844,1.039,1.4580001,0.71999997,1.37,109,10,0.006,-0.0050000004,0.002,-0.018000001,0.0,0,nan,0.0,1482,3,0,1,15
29197475,1629799630199703,11010053,490787453,22544323,91521,137584,0.25300002,2.5709848,1.0380001,1.455,0.71999997,1.37,109,9,0.027,0.025,0.010000001,-0.032,0.0,0,nan,0.0,1482,3,0,1,15
29398421,1629799630399703,11010053,490787453,22544324,91598,137661,0.22800002,2.5709848,1.0370001,1.452,0.77,1.5,109,9,0.012,-0.010000001,0.007,-0.041,0.0,0,nan,0.0,1482,3,0,1,14
29600950,1629799630599703,11010053,490787455,22544325,91697,137760,0.25100002,2.570985,1.0350001,1.4490001,0.66999996,1.25,109,9,0.033,0.033,0.003,-0.048,0.0,0,nan,0.0,1482,3,0,1,16
