Time (ms),humidity (%),temperature (C*)
738887,48.00,21.90,
738972,48.00,21.90,
739056,48.00,21.90,
739140,48.00,21.90,
739224,48.00,21.90,
739309,48.00,21.90,
739393,49.00,22.00,
739477,49.00,22.00,
739561,49.00,22.00,
739645,49.00,22.00,
739730,49.00,22.00,
739814,49.00,22.00,
739898,49.00,22.00,
739992,49.00,22.00,
740067,49.00,22.00,
740151,49.00,22.00,
740235,49.00,22.00,
740319,49.00,22.00,
740404,49.00,22.00,
740488,49.00,22.00,
740572,49.00,22.00,
740656,49.00,22.00,
740741,49.00,22.00,
740825,49.00,22.00,
740909,49.00,22.00,
740994,49.00,22.00,
741078,49.00,22.00,
741161,49.00,22.00,
741245,49.00,22.00,
741330,49.00,22.00,
741414,48.00,21.70,
741498,48.00,21.70,
741582,48.00,21.70,
741666,48.00,21.70,
741751,48.00,21.70,
741835,48.00,21.70,
741919,48.00,21.70,
742003,48.00,21.70,
742088,48.00,21.70,
742174,48.00,21.70,
742256,48.00,21.70,
742340,48.00,21.70,
742425,48.00,21.70,
742509,48.00,21.70,
742593,48.00,21.70,
742677,48.00,21.70,
742762,48.00,21.70,
742846,48.00,21.70,
742930,48.00,21.70,
743015,48.00,21.70,
743099,48.00,21.70,
743183,48.00,21.70,
743267,48.00,21.70,
743352,48.00,21.70,
743436,49.00,21.70,
743520,49.00,21.70,
743604,49.00,21.70,
743688,49.00,21.70,
743773,49.00,21.70,
743857,49.00,21.70,
743941,49.00,21.70,
744025,49.00,21.70,
744110,49.00,21.70,
744194,49.00,21.70,
744278,49.00,21.70,
744363,49.00,21.70,
744446,49.00,21.70,
744530,49.00,21.70,
744614,49.00,21.70,
744699,49.00,21.70,
744783,49.00,21.70,
744867,49.00,21.70,
744951,49.00,21.70,
745036,49.00,21.70,
745120,49.00,21.70,
745204,49.00,21.70,
745288,49.00,21.70,
745373,49.00,21.70,
745457,49.00,21.90,
745542,49.00,21.90,
745626,49.00,21.90,
745711,49.00,21.90,
745795,49.00,21.90,
745879,49.00,21.90,
745963,49.00,21.90,
746048,49.00,21.90,
746132,49.00,21.90,
746216,49.00,21.90,
746300,49.00,21.90,
746385,49.00,21.90,
746469,49.00,21.90,
746553,49.00,21.90,
746637,49.00,21.90,
746722,49.00,21.90,
746806,49.00,21.90,
746890,49.00,21.90,
746975,49.00,21.90,
747059,49.00,21.90,
747143,49.00,21.90,
747227,49.00,21.90,
747312,49.00,21.90,
747396,49.00,21.90,
747480,49.00,21.70,
747565,49.00,21.70,
747649,49.00,21.70,
747734,49.00,21.70,
747817,49.00,21.70,
747901,49.00,21.70,
747985,49.00,21.70,
748070,49.00,21.70,
748154,49.00,21.70,
748238,49.00,21.70,
748323,49.00,21.70,
748407,49.00,21.70,
748491,49.00,21.70,
748575,49.00,21.70,
748660,49.00,21.70,
748744,49.00,21.70,
748828,49.00,21.70,
748912,49.00,21.70,
748997,49.00,21.70,
749081,49.00,21.70,
749165,49.00,21.70,
749249,49.00,21.70,
749334,49.00,21.70,
749418,49.00,21.70,
749502,49.00,21.70,
749596,49.00,21.70,
749671,49.00,21.70,
749755,49.00,21.70,
749839,49.00,21.70,
749923,49.00,21.70,
750008,49.00,21.70,
750092,49.00,21.70,
750176,49.00,21.70,
750260,49.00,21.70,
750345,49.00,21.70,
750429,49.00,21.70,
750513,49.00,21.70,
750597,49.00,21.70,
750682,49.00,21.70,
750766,49.00,21.70,
750850,49.00,21.70,
750934,49.00,21.70,
751019,49.00,21.70,
751102,49.00,21.70,
751186,49.00,21.70,
751271,49.00,21.70,
751355,49.00,21.70,
751439,49.00,21.70,
751523,49.00,21.70,
751607,49.00,21.70,
751692,49.00,21.70,
751776,49.00,21.70,
751860,49.00,21.70,
751944,49.00,21.70,
752029,49.00,21.70,
752113,49.00,21.70,
752197,49.00,21.70,
752281,49.00,21.70,
752366,49.00,21.70,
752450,49.00,21.70,
752534,49.00,21.70,
752619,49.00,21.70,
752703,49.00,21.70,
752787,49.00,21.70,
752871,49.00,21.70,
752956,49.00,21.70,
753040,49.00,21.70,
753124,49.00,21.70,
753208,49.00,21.70,
753293,49.00,21.70,
753377,49.00,21.70,
753461,49.00,21.70,
753545,49.00,21.70,
753629,49.00,21.70,
753714,49.00,21.70,
753798,49.00,21.70,
753882,49.00,21.70,
753967,49.00,21.70,
754051,49.00,21.70,
754135,49.00,21.70,
754219,49.00,21.70,
754304,49.00,21.70,
754387,49.00,21.70,
754471,49.00,21.70,
754555,49.00,21.70,
754640,49.00,21.70,
754724,49.00,21.70,
754808,49.00,21.70,
754892,49.00,21.70,
754977,49.00,21.70,
755061,49.00,21.70,
755145,49.00,21.70,
755230,49.00,21.70,
755314,49.00,21.70,
755398,49.00,21.70,
755482,49.00,21.70,
755567,49.00,21.70,
755651,49.00,21.70,
755735,49.00,21.70,
755819,49.00,21.70,
755903,49.00,21.70,
755988,49.00,21.70,
756072,49.00,21.70,
756156,49.00,21.70,
756240,49.00,21.70,
756325,49.00,21.70,
756409,49.00,21.70,
756493,49.00,21.70,
756577,49.00,21.70,
756662,49.00,21.70,
756746,49.00,21.70,
756830,49.00,21.70,
756915,49.00,21.70,
756999,49.00,21.70,
757083,49.00,21.70,
757167,49.00,21.70,
757252,49.00,21.70,
757336,49.00,21.70,
757420,49.00,21.70,
757504,49.00,21.70,
757588,49.00,21.70,
757672,49.00,21.70,
757756,49.00,21.70,
757840,49.00,21.70,
757924,49.00,21.70,
758009,49.00,21.70,
758093,49.00,21.70,
758177,49.00,21.70,
758262,49.00,21.70,
758346,49.00,21.70,
758430,49.00,21.70,
758514,49.00,21.70,
758599,49.00,21.70,
758683,49.00,21.70,
758767,49.00,21.70,
758851,49.00,21.70,
758936,49.00,21.70,
759020,49.00,21.70,
759104,49.00,21.70,
759198,49.00,21.70,
759273,49.00,21.70,
759357,49.00,21.70,
759441,49.00,21.70,
759526,49.00,21.70,
759610,49.00,21.70,
759694,49.00,21.70,
759778,49.00,21.70,
759862,49.00,21.70,
759947,49.00,21.70,
760031,49.00,21.70,
760115,49.00,21.70,
760199,49.00,21.70,
760284,49.00,21.70,
760368,49.00,21.70,
760452,49.00,21.70,
760536,49.00,21.70,
760621,49.00,21.70,
760705,49.00,21.70,
760788,49.00,21.70,
760872,49.00,21.70,
760957,49.00,21.70,
761041,49.00,21.70,
761125,49.00,21.70,
761210,49.00,21.70,
761294,49.00,21.70,
761378,49.00,21.70,
761462,49.00,21.70,
761547,49.00,21.70,
761631,49.00,21.70,
761715,49.00,21.70,
761799,49.00,21.70,
761883,49.00,21.70,
761968,49.00,21.70,
762052,49.00,21.70,
762136,49.00,21.70,
762220,49.00,21.70,
762305,49.00,21.70,
762389,49.00,21.70,
762473,49.00,21.70,
762558,49.00,21.70,
762642,49.00,21.70,
762726,49.00,21.70,
762810,49.00,21.70,
762895,49.00,21.70,
762979,49.00,21.70,
763065,49.00,21.70,
763147,49.00,21.70,
763232,49.00,21.70,
763316,49.00,21.70,
763400,49.00,21.70,
763484,49.00,21.70,
763569,49.00,21.70,
763653,50.00,21.70,
763738,50.00,21.70,
763822,50.00,21.70,
763907,50.00,21.70,
763991,50.00,21.70,
764075,50.00,21.70,
764158,50.00,21.70,
764243,50.00,21.70,
764327,50.00,21.70,
764411,50.00,21.70,
764495,50.00,21.70,
764580,50.00,21.70,
764664,50.00,21.70,
764748,50.00,21.70,
764832,50.00,21.70,
764917,50.00,21.70,
765001,50.00,21.70,
765085,50.00,21.70,
765170,50.00,21.70,
765254,50.00,21.70,
765338,50.00,21.70,
765422,50.00,21.70,
765507,50.00,21.70,
765591,50.00,21.70,
765675,50.00,21.70,
765760,50.00,21.70,
765844,50.00,21.70,
765929,50.00,21.70,
766013,50.00,21.70,
766097,50.00,21.70,
766181,50.00,21.70,
766266,50.00,21.70,
766350,50.00,21.70,
766434,50.00,21.70,
766519,50.00,21.70,
766603,50.00,21.70,
766687,50.00,21.70,
766771,50.00,21.70,
766856,50.00,21.70,
766940,50.00,21.70,
767024,50.00,21.70,
767108,50.00,21.70,
767193,50.00,21.70,
767277,50.00,21.70,
767361,50.00,21.70,
767444,50.00,21.70,
767529,50.00,21.70,
767613,50.00,21.70,
767697,50.00,21.70,
767781,50.00,21.70,
767865,50.00,21.70,
767950,50.00,21.70,
768034,50.00,21.70,
768118,50.00,21.70,
768203,50.00,21.70,
768287,50.00,21.70,
768371,50.00,21.70,
768455,50.00,21.70,
768540,50.00,21.70,
768624,50.00,21.70,
768708,50.00,21.70,
768802,50.00,21.70,
768877,50.00,21.70,
768961,50.00,21.70,
769045,50.00,21.70,
769129,50.00,21.70,
769214,50.00,21.70,
769298,50.00,21.70,
769382,50.00,21.70,
769467,50.00,21.70,
769551,50.00,21.70,
769635,50.00,21.70,
769719,50.00,21.80,
769803,50.00,21.80,
769888,50.00,21.80,
769972,50.00,21.80,
770056,50.00,21.80,
770140,50.00,21.80,
770225,50.00,21.80,
770309,50.00,21.80,
770393,50.00,21.80,
770477,50.00,21.80,
770562,50.00,21.80,
770646,50.00,21.80,
770729,50.00,21.80,
770813,50.00,21.80,
770898,50.00,21.80,
770982,50.00,21.80,
771066,50.00,21.80,
771151,50.00,21.80,
771235,50.00,21.80,
771319,50.00,21.80,
771403,50.00,21.80,
771488,50.00,21.80,
771572,50.00,21.80,
771656,50.00,21.80,
771740,50.00,21.70,
771824,50.00,21.70,
771909,50.00,21.70,
771993,50.00,21.70,
772077,50.00,21.70,
772161,50.00,21.70,
772246,50.00,21.70,
772330,50.00,21.70,
772414,50.00,21.70,
772499,50.00,21.70,
772583,50.00,21.70,
772667,50.00,21.70,
772751,50.00,21.70,
772836,50.00,21.70,
772920,50.00,21.70,
773004,50.00,21.70,
773088,50.00,21.70,
773173,50.00,21.70,
773257,50.00,21.70,
773341,50.00,21.70,
773425,50.00,21.70,
773510,50.00,21.70,
773594,50.00,21.70,
773678,50.00,21.70,
773763,50.00,21.80,
773846,50.00,21.80,
773931,50.00,21.80,
774014,50.00,21.80,
774098,50.00,21.80,
774183,50.00,21.80,
774267,50.00,21.80,
774351,50.00,21.80,
774435,50.00,21.80,
774520,50.00,21.80,
774604,50.00,21.80,
774688,50.00,21.80,
774772,50.00,21.80,
774857,50.00,21.80,
774941,50.00,21.80,
775025,50.00,21.80,
775109,50.00,21.80,
775194,50.00,21.80,
775278,50.00,21.80,
775362,50.00,21.80,
775447,50.00,21.80,
775531,50.00,21.80,
775615,50.00,21.80,
775699,50.00,21.80,
775784,50.00,21.70,
775868,50.00,21.70,
775952,50.00,21.70,
776036,50.00,21.70,
776120,50.00,21.70,
776205,50.00,21.70,
776289,50.00,21.70,
776373,50.00,21.70,
776457,50.00,21.70,
776542,50.00,21.70,
776626,50.00,21.70,
776710,50.00,21.70,
776795,50.00,21.70,
776879,50.00,21.70,
776963,50.00,21.70,
777047,50.00,21.70,
777132,50.00,21.70,
777216,50.00,21.70,
777299,50.00,21.70,
777383,50.00,21.70,
777468,50.00,21.70,
777552,50.00,21.70,
777636,50.00,21.70,
777720,50.00,21.70,
777805,50.00,21.50,
777889,50.00,21.50,
777973,50.00,21.50,
778057,50.00,21.50,
778141,50.00,21.50,
778226,50.00,21.50,
778320,50.00,21.50,
778394,50.00,21.50,
778478,50.00,21.50,
778563,50.00,21.50,
778647,50.00,21.50,
778731,50.00,21.50,
778816,50.00,21.50,
778900,50.00,21.50,
778984,50.00,21.50,
779068,50.00,21.50,
779153,50.00,21.50,
779237,50.00,21.50,
779321,50.00,21.50,
779405,50.00,21.50,
779490,50.00,21.50,
779574,50.00,21.50,
779658,50.00,21.50,
779742,50.00,21.50,
779827,50.00,21.50,
779911,50.00,21.50,
779995,50.00,21.50,
780079,50.00,21.50,
780163,50.00,21.50,
780248,50.00,21.50,
780332,50.00,21.50,
780416,50.00,21.50,
780499,50.00,21.50,
780584,50.00,21.50,
780668,50.00,21.50,
780752,50.00,21.50,
780837,50.00,21.50,
780921,50.00,21.50,
781005,50.00,21.50,
781089,50.00,21.50,
781174,50.00,21.50,
781258,50.00,21.50,
781342,50.00,21.50,
781426,50.00,21.50,
781511,50.00,21.50,
781595,50.00,21.50,
781679,50.00,21.50,
781763,50.00,21.50,
781848,50.00,21.50,
781932,50.00,21.50,
782016,50.00,21.50,
782100,50.00,21.50,
782184,50.00,21.50,
782269,50.00,21.50,
782353,50.00,21.50,
782437,50.00,21.50,
782522,50.00,21.50,
782606,50.00,21.50,
782690,50.00,21.50,
782774,50.00,21.50,
782859,50.00,21.50,
782943,50.00,21.50,
783027,50.00,21.50,
783111,50.00,21.50,
783196,50.00,21.50,
783280,50.00,21.50,
783364,50.00,21.50,
783448,50.00,21.50,
783533,50.00,21.50,
783617,50.00,21.50,
783700,50.00,21.50,
783784,50.00,21.50,
783869,50.00,21.50,
783955,50.00,21.50,
784037,50.00,21.50,
784121,50.00,21.50,
784205,50.00,21.50,
784290,50.00,21.50,
784374,50.00,21.50,
784458,50.00,21.50,
784543,50.00,21.50,
784627,50.00,21.50,
784711,50.00,21.50,
784795,50.00,21.50,
784880,50.00,21.50,
784964,50.00,21.50,
785048,50.00,21.50,
785132,50.00,21.50,
785217,50.00,21.50,
785301,50.00,21.50,
785385,50.00,21.50,
785469,50.00,21.50,
785554,50.00,21.50,
785638,50.00,21.50,
785722,50.00,21.50,
785807,50.00,21.50,
785891,50.00,21.60,
785975,50.00,21.60,
786059,50.00,21.60,
786143,50.00,21.60,
786228,50.00,21.60,
786312,50.00,21.60,
786396,50.00,21.60,
786480,50.00,21.60,
786565,50.00,21.60,
786649,50.00,21.60,
786733,50.00,21.60,
786817,50.00,21.60,
786902,50.00,21.60,
786985,50.00,21.60,
787069,50.00,21.60,
787153,50.00,21.60,
787238,50.00,21.60,
787322,50.00,21.60,
787406,50.00,21.60,
787491,50.00,21.60,
787575,50.00,21.60,
787659,50.00,21.60,
787743,50.00,21.60,
787828,50.00,21.60,
787922,50.00,21.50,
787995,50.00,21.50,
788080,50.00,21.50,
788164,50.00,21.50,
788248,50.00,21.50,
788332,50.00,21.50,
788417,50.00,21.50,
788501,50.00,21.50,
788585,50.00,21.50,
788669,50.00,21.50,
788754,50.00,21.50,
788838,50.00,21.50,
788922,50.00,21.50,
789006,50.00,21.50,
789091,50.00,21.50,
789175,50.00,21.50,
789259,50.00,21.50,
789344,50.00,21.50,
789428,50.00,21.50,
789512,50.00,21.50,
789596,50.00,21.50,
789681,50.00,21.50,
789765,50.00,21.50,
789849,50.00,21.50,
789933,50.00,21.50,
790017,50.00,21.50,
790102,50.00,21.50,
790185,50.00,21.50,
790269,50.00,21.50,
790353,50.00,21.50,
790438,50.00,21.50,
790522,50.00,21.50,
790606,50.00,21.50,
790690,50.00,21.50,
790775,50.00,21.50,
790859,50.00,21.50,
790943,50.00,21.50,
791028,50.00,21.50,
791112,50.00,21.50,
791196,50.00,21.50,
791280,50.00,21.50,
791365,50.00,21.50,
791449,50.00,21.50,
791533,50.00,21.50,
791617,50.00,21.50,
791702,50.00,21.50,
791786,50.00,21.50,
791870,50.00,21.50,
791954,50.00,21.60,
792038,50.00,21.60,
792123,50.00,21.60,
792207,50.00,21.60,
792291,50.00,21.60,
792375,50.00,21.60,
792460,50.00,21.60,
792544,50.00,21.60,
792628,50.00,21.60,
792713,50.00,21.60,
792797,50.00,21.60,
792881,50.00,21.60,
792965,50.00,21.60,
793050,50.00,21.60,
793134,50.00,21.60,
793218,50.00,21.60,
793302,50.00,21.60,
793387,50.00,21.60,
793470,50.00,21.60,
793554,50.00,21.60,
793638,50.00,21.60,
793723,50.00,21.60,
793807,50.00,21.60,
793891,50.00,21.60,
793975,50.00,21.50,
794059,50.00,21.50,
794144,50.00,21.50,
794228,50.00,21.50,
794312,50.00,21.50,
794396,50.00,21.50,
794481,50.00,21.50,
794565,50.00,21.50,
794649,50.00,21.50,
794734,50.00,21.50,
794818,50.00,21.50,
794902,50.00,21.50,
794986,50.00,21.50,
795071,50.00,21.50,
795155,50.00,21.50,
795239,50.00,21.50,
795323,50.00,21.50,
795408,50.00,21.50,
795492,50.00,21.50,
795576,50.00,21.50,
795660,50.00,21.50,
795745,50.00,21.50,
795829,50.00,21.50,
795913,50.00,21.50,
795998,50.00,21.50,
796081,50.00,21.50,
796166,50.00,21.50,
796250,50.00,21.50,
796334,50.00,21.50,
796418,50.00,21.50,
796503,50.00,21.50,
796587,50.00,21.50,
796670,50.00,21.50,
796755,50.00,21.50,
796839,50.00,21.50,
796923,50.00,21.50,
797007,50.00,21.50,
797092,50.00,21.50,
797176,50.00,21.50,
797260,50.00,21.50,
797344,50.00,21.50,
797429,50.00,21.50,
797523,50.00,21.50,
797597,50.00,21.50,
797681,50.00,21.50,
797766,50.00,21.50,
797850,50.00,21.50,
797934,50.00,21.50,
798019,50.00,21.20,
798102,50.00,21.20,
798187,50.00,21.20,
798271,50.00,21.20,
798355,50.00,21.20,
798439,50.00,21.20,
798524,50.00,21.20,
798608,50.00,21.20,
798692,50.00,21.20,
798777,50.00,21.20,
798861,50.00,21.20,
798945,50.00,21.20,
799029,50.00,21.20,
799114,50.00,21.20,
799198,50.00,21.20,
799282,50.00,21.20,
799366,50.00,21.20,
799451,50.00,21.20,
799535,50.00,21.20,
799619,50.00,21.20,
799703,50.00,21.20,
799788,50.00,21.20,
799872,50.00,21.20,
799955,50.00,21.20,
800040,50.00,21.20,
800123,50.00,21.20,
800208,50.00,21.20,
800292,50.00,21.20,
800376,50.00,21.20,
800460,50.00,21.20,
800545,50.00,21.20,
800629,50.00,21.20,
800713,50.00,21.20,
800798,50.00,21.20,
800882,50.00,21.20,
800966,50.00,21.20,
801050,50.00,21.20,
801135,50.00,21.20,
801219,50.00,21.20,
801303,50.00,21.20,
801387,50.00,21.20,
801472,50.00,21.20,
801556,50.00,21.20,
801640,50.00,21.20,
801724,50.00,21.20,
801809,50.00,21.20,
801893,50.00,21.20,
801977,50.00,21.20,
802062,51.00,21.20,
802145,51.00,21.20,
802230,51.00,21.20,
802314,51.00,21.20,
802398,51.00,21.20,
802482,51.00,21.20,
802567,51.00,21.20,
802651,51.00,21.20,
802735,51.00,21.20,
802820,51.00,21.20,
802904,51.00,21.20,
802988,51.00,21.20,
803072,51.00,21.20,
803156,51.00,21.20,
803240,51.00,21.20,
803324,51.00,21.20,
803408,51.00,21.20,
803493,51.00,21.20,
803577,51.00,21.20,
803661,51.00,21.20,
803745,51.00,21.20,
803830,51.00,21.20,
803914,51.00,21.20,
803998,51.00,21.20,
804083,52.00,21.10,
804166,52.00,21.10,
804251,52.00,21.10,
804335,52.00,21.10,
804419,52.00,21.10,
804503,52.00,21.10,
804588,52.00,21.10,
804672,52.00,21.10,
804759,52.00,21.10,
804841,52.00,21.10,
804925,52.00,21.10,
805009,52.00,21.10,
805093,52.00,21.10,
805178,52.00,21.10,
805262,52.00,21.10,
805346,52.00,21.10,
805430,52.00,21.10,
805515,52.00,21.10,
805599,52.00,21.10,
805683,52.00,21.10,
805767,52.00,21.10,
805852,52.00,21.10,
805936,52.00,21.10,
806020,52.00,21.10,
806105,52.00,21.10,
806188,52.00,21.10,
806273,52.00,21.10,
806356,52.00,21.10,
806440,52.00,21.10,
806524,52.00,21.10,
806609,52.00,21.10,
806693,52.00,21.10,
806777,52.00,21.10,
806862,52.00,21.10,
806946,52.00,21.10,
807030,52.00,21.10,
807124,52.00,21.10,
807199,52.00,21.10,
807283,52.00,21.10,
807367,52.00,21.10,
807451,52.00,21.10,
807536,52.00,21.10,
807620,52.00,21.10,
807704,52.00,21.10,
807788,52.00,21.10,
807873,52.00,21.10,
807957,52.00,21.10,
808041,52.00,21.10,
808125,52.00,21.10,
808209,52.00,21.10,
808294,52.00,21.10,
808378,52.00,21.10,
808462,52.00,21.10,
808546,52.00,21.10,
808631,52.00,21.10,
808715,52.00,21.10,
808799,52.00,21.10,
808883,52.00,21.10,
808968,52.00,21.10,
809052,52.00,21.10,
809136,52.00,21.10,
809221,52.00,21.10,
809305,52.00,21.10,
809389,52.00,21.10,
809473,52.00,21.10,
809558,52.00,21.10,
809641,52.00,21.10,
809725,52.00,21.10,
809809,52.00,21.10,
809894,52.00,21.10,
809978,52.00,21.10,
810062,52.00,21.10,
810146,52.00,21.10,
810230,52.00,21.10,
810315,52.00,21.10,
810399,52.00,21.10,
810483,52.00,21.10,
810567,52.00,21.10,
810652,52.00,21.10,
810736,52.00,21.10,
810820,52.00,21.10,
810904,52.00,21.10,
810989,52.00,21.10,
811073,52.00,21.10,
811157,52.00,21.10,
811242,52.00,21.10,
811326,52.00,21.10,
811410,52.00,21.10,
811494,52.00,21.10,
811579,52.00,21.10,
811663,52.00,21.10,
811747,52.00,21.10,
811831,52.00,21.10,
811916,52.00,21.10,
812000,52.00,21.10,
812084,52.00,21.10,
812168,52.00,21.70,
812252,52.00,21.70,
812337,52.00,21.70,
812421,52.00,21.70,
812505,52.00,21.70,
812589,52.00,21.70,
812674,52.00,21.70,
812758,52.00,21.70,
812841,52.00,21.70,
812925,52.00,21.70,
813010,52.00,21.70,
813094,52.00,21.70,
813178,52.00,21.70,
813263,52.00,21.70,
813347,52.00,21.70,
813431,52.00,21.70,
813515,52.00,21.70,
813600,52.00,21.70,
813684,52.00,21.70,
813768,52.00,21.70,
813852,52.00,21.70,
813937,52.00,21.70,
814021,52.00,21.70,
814105,52.00,21.70,
814189,52.00,21.70,
814273,52.00,21.70,
814358,52.00,21.70,
814442,52.00,21.70,
814526,52.00,21.70,
814610,52.00,21.70,
814695,52.00,21.70,
814779,52.00,21.70,
814863,52.00,21.70,
814948,52.00,21.70,
815032,52.00,21.70,
815116,52.00,21.70,
815200,52.00,21.70,
815285,52.00,21.70,
815369,52.00,21.70,
815453,52.00,21.70,
815537,52.00,21.70,
815622,52.00,21.70,
815706,52.00,21.70,
815790,52.00,21.70,
815874,52.00,21.70,
815959,52.00,21.70,
816043,52.00,21.70,
816126,52.00,21.70,
816211,52.00,21.00,
816294,52.00,21.00,
816379,52.00,21.00,
816463,52.00,21.00,
816547,52.00,21.00,
816631,52.00,21.00,
816726,52.00,21.00,
816800,52.00,21.00,
816884,52.00,21.00,
816968,52.00,21.00,
817053,52.00,21.00,
817137,52.00,21.00,
817221,52.00,21.00,
817306,52.00,21.00,
817390,52.00,21.00,
817474,52.00,21.00,
817558,52.00,21.00,
817643,52.00,21.00,
817727,52.00,21.00,
817811,52.00,21.00,
817895,52.00,21.00,
817980,52.00,21.00,
818064,52.00,21.00,
818148,52.00,21.00,
818232,52.00,21.00,
818316,52.00,21.00,
818401,52.00,21.00,
818485,52.00,21.00,
818569,52.00,21.00,
818653,52.00,21.00,
818738,52.00,21.00,
818822,52.00,21.00,
818906,52.00,21.00,
818990,52.00,21.00,
819075,52.00,21.00,
819159,52.00,21.00,
819243,52.00,21.00,
819326,52.00,21.00,
819411,52.00,21.00,
819495,52.00,21.00,
819579,52.00,21.00,
819664,52.00,21.00,
819748,52.00,21.00,
819832,52.00,21.00,
819916,52.00,21.00,
820001,52.00,21.00,
820085,52.00,21.00,
820169,52.00,21.00,
820253,52.00,21.00,
820337,52.00,21.00,
820421,52.00,21.00,
820506,52.00,21.00,
820590,52.00,21.00,
820674,52.00,21.00,
820759,52.00,21.00,
820843,52.00,21.00,
820927,52.00,21.00,
821011,52.00,21.00,
821096,52.00,21.00,
821180,52.00,21.00,
821264,52.00,21.00,
821348,52.00,21.00,
821433,52.00,21.00,
821517,52.00,21.00,
821601,52.00,21.00,
821685,52.00,21.00,
821770,52.00,21.00,
821854,52.00,21.00,
821938,52.00,21.00,
822023,52.00,21.00,
822107,52.00,21.00,
822191,52.00,21.00,
822275,52.00,21.10,
822359,52.00,21.10,
822443,52.00,21.10,
822528,52.00,21.10,
822611,52.00,21.10,
822695,52.00,21.10,
822779,52.00,21.10,
822864,52.00,21.10,
822948,52.00,21.10,
823032,52.00,21.10,
823117,52.00,21.10,
823201,52.00,21.10,
823285,52.00,21.10,
823369,52.00,21.10,
823454,52.00,21.10,
823538,52.00,21.10,
823622,52.00,21.10,
823706,52.00,21.10,
823791,52.00,21.10,
823875,52.00,21.10,
823959,52.00,21.10,
824043,52.00,21.10,
824128,52.00,21.10,
824212,52.00,21.10,
824296,52.00,21.10,
824380,52.00,21.10,
824464,52.00,21.10,
824549,52.00,21.10,
824633,52.00,21.10,
824717,52.00,21.10,
824801,52.00,21.10,
824886,52.00,21.10,
824970,52.00,21.10,
825054,52.00,21.10,
825139,52.00,21.10,
825223,52.00,21.10,
825307,52.00,21.10,
825391,52.00,21.10,
825476,52.00,21.10,
825560,52.00,21.10,
825646,52.00,21.10,
825728,52.00,21.10,
825812,52.00,21.10,
825896,52.00,21.10,
825980,52.00,21.10,
826064,52.00,21.10,
826149,52.00,21.10,
826244,52.00,21.10,
826317,52.00,21.00,
826402,52.00,21.00,
826486,52.00,21.00,
826571,52.00,21.00,
826655,52.00,21.00,
826739,52.00,21.00,
826823,52.00,21.00,
826908,52.00,21.00,
826992,52.00,21.00,
827076,52.00,21.00,
827160,52.00,21.00,
827245,52.00,21.00,
827329,52.00,21.00,
827413,52.00,21.00,
827498,52.00,21.00,
827582,52.00,21.00,
827666,52.00,21.00,
827750,52.00,21.00,
827835,52.00,21.00,
827919,52.00,21.00,
828003,52.00,21.00,
828087,52.00,21.00,
828172,52.00,21.00,
828256,52.00,21.00,
828340,53.00,21.10,
828424,53.00,21.10,
828508,53.00,21.10,
828593,53.00,21.10,
828677,53.00,21.10,
828761,53.00,21.10,
828845,53.00,21.10,
828930,53.00,21.10,
829014,53.00,21.10,
829097,53.00,21.10,
829182,53.00,21.10,
829266,53.00,21.10,
829350,53.00,21.10,
829434,53.00,21.10,
829519,53.00,21.10,
829603,53.00,21.10,
829687,53.00,21.10,
829771,53.00,21.10,
829856,53.00,21.10,
829940,53.00,21.10,
830024,53.00,21.10,
830108,53.00,21.10,
830193,53.00,21.10,
830277,53.00,21.10,
830361,52.00,21.00,
830446,52.00,21.00,
830530,52.00,21.00,
830615,52.00,21.00,
830699,52.00,21.00,
830783,52.00,21.00,
830867,52.00,21.00,
830952,52.00,21.00,
831036,52.00,21.00,
831120,52.00,21.00,
831204,52.00,21.00,
831289,52.00,21.00,
831373,52.00,21.00,
831457,52.00,21.00,
831542,52.00,21.00,
831626,52.00,21.00,
831710,52.00,21.00,
831794,52.00,21.00,
831879,52.00,21.00,
831963,52.00,21.00,
832047,52.00,21.00,
832131,52.00,21.00,
832216,52.00,21.00,
832300,52.00,21.00,
832384,52.00,21.20,
832468,52.00,21.20,
832552,52.00,21.20,
832637,52.00,21.20,
832721,52.00,21.20,
832805,52.00,21.20,
832889,52.00,21.20,
832974,52.00,21.20,
833058,52.00,21.20,
833142,52.00,21.20,
833226,52.00,21.20,
833311,52.00,21.20,
833395,52.00,21.20,
833479,52.00,21.20,
833564,52.00,21.20,
833648,52.00,21.20,
833732,52.00,21.20,
833816,52.00,21.20,
833901,52.00,21.20,
833985,52.00,21.20,
834069,52.00,21.20,
834153,52.00,21.20,
834238,52.00,21.20,
834322,52.00,21.20,
834406,52.00,21.00,
834491,52.00,21.00,
834575,52.00,21.00,
834660,52.00,21.00,
834744,52.00,21.00,
834828,52.00,21.00,
834912,52.00,21.00,
834997,52.00,21.00,
835081,52.00,21.00,
835165,52.00,21.00,
835249,52.00,21.00,
835334,52.00,21.00,
835418,52.00,21.00,
835502,52.00,21.00,
835586,52.00,21.00,
835671,52.00,21.00,
835755,52.00,21.00,
835849,52.00,21.00,
835923,52.00,21.00,
836007,52.00,21.00,
836091,52.00,21.00,
836175,52.00,21.00,
836260,52.00,21.00,
836344,52.00,21.00,
836428,52.00,21.10,
836513,52.00,21.10,
836597,52.00,21.10,
836682,52.00,21.10,
836766,52.00,21.10,
836850,52.00,21.10,
836934,52.00,21.10,
